employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
19569,54,Female,Married,61271.21,Part-time,Northeast,No,4.0,0
17108,33,Male,Single,53434.86,Full-time,Northeast,Yes,2.3,1
16927,49,Male,Single,73022.83,Full-time,Midwest,No,2.1,1
13467,44,Female,Married,51357.81,Full-time,Northeast,Yes,0.5,1
10610,56,Female,Married,55224.73,Contract,Midwest,No,1.6,0
14962,48,Female,Married,42852.77,Part-time,South,Yes,1.2,0
19342,54,Male,Married,61726.14,Part-time,Midwest,Yes,3.3,1
19726,52,Female,Married,62845.58,Full-time,South,No,0.6,1
11561,25,Female,Married,73734.59,Part-time,West,Yes,6.2,0
18727,27,Female,Married,73415.92,Full-time,Midwest,No,0.2,0
19712,31,Male,Single,57216.68,Contract,West,Yes,11.8,0
19794,22,Male,Single,67951.93,Full-time,Northeast,No,10.0,0
13334,53,Female,Married,69877.39,Full-time,Northeast,Yes,0.4,1
16455,51,Female,Married,52531.18,Full-time,Northeast,Yes,0.5,1
15303,44,Female,Married,55386.29,Full-time,Northeast,Yes,12.6,1
10400,30,Female,Married,74374.45,Full-time,West,Yes,1.7,1
13652,53,Female,Single,55562.76,Full-time,West,No,3.3,0
19434,26,Female,Divorced,61926.19,Part-time,Midwest,Yes,8.7,0
14667,32,Other,Single,73937.56,Full-time,Northeast,Yes,4.6,1
17626,47,Male,Single,46763.41,Full-time,Midwest,No,5.3,0
12821,53,Other,Single,61262.63,Full-time,Northeast,Yes,0.6,1
15976,54,Female,Single,82573.39,Full-time,Midwest,No,8.4,1
12303,56,Other,Married,57192.55,Full-time,West,No,13.7,0
16667,62,Female,Divorced,47782.42,Full-time,Midwest,Yes,5.9,1
13174,36,Other,Single,49457.95,Full-time,Midwest,Yes,1.5,1
12439,35,Female,Single,81591.06,Part-time,South,No,0.1,0
13343,37,Female,Single,49959.35,Full-time,Midwest,No,6.4,0
10031,37,Female,Married,40092.93,Full-time,West,No,0.6,0
13771,48,Female,Divorced,74398.18,Full-time,West,Yes,4.0,1
12349,58,Male,Married,75314.94,Contract,Midwest,Yes,7.2,1
14221,42,Male,Widowed,56971.24,Full-time,West,No,5.3,0
11454,30,Male,Single,87286.26,Full-time,West,Yes,0.3,1
11623,24,Male,Married,59577.85,Part-time,West,No,4.3,0
14697,58,Female,Married,64722.15,Full-time,Midwest,Yes,2.2,1
13243,26,Male,Married,27766.27,Full-time,West,Yes,6.9,0
18270,43,Male,Married,54213.33,Contract,South,Yes,4.3,0
15520,27,Male,Single,78682.21,Part-time,South,Yes,3.5,0
12906,24,Female,Married,86156.93,Full-time,West,No,1.8,0
10264,61,Female,Single,47375.04,Part-time,South,Yes,2.1,0
18589,55,Male,Divorced,74060.0,Part-time,South,Yes,0.1,1
15466,57,Male,Single,73792.27,Full-time,West,No,4.5,1
11713,55,Male,Married,86279.77,Part-time,Midwest,No,2.8,0
11405,39,Male,Single,51983.72,Part-time,West,Yes,5.0,0
14404,55,Female,Widowed,75511.51,Full-time,Midwest,No,1.7,1
15752,59,Male,Married,48648.64,Full-time,West,Yes,0.4,1
12985,56,Female,Married,57751.54,Full-time,West,Yes,13.0,1
15371,32,Male,Single,50082.36,Full-time,South,Yes,0.6,1
16347,39,Male,Married,38487.62,Full-time,West,No,0.5,0
11130,59,Male,Single,51984.86,Full-time,Northeast,No,5.2,0
15570,49,Male,Married,40115.47,Full-time,South,Yes,0.1,1
18572,64,Female,Married,63452.13,Part-time,West,No,4.9,0
13755,43,Male,Married,115733.64,Part-time,West,Yes,1.3,1
15820,59,Male,Divorced,87437.58,Part-time,South,Yes,0.7,1
19553,52,Female,Single,65897.57,Part-time,South,No,1.9,0
17520,46,Female,Single,40459.73,Part-time,Midwest,No,7.7,0
18800,33,Female,Married,74770.4,Full-time,Midwest,No,0.6,1
16523,64,Female,Single,55180.52,Part-time,South,Yes,6.1,0
11781,45,Male,Single,67336.65,Full-time,Midwest,No,2.0,1
15475,44,Male,Married,50338.29,Full-time,West,Yes,2.6,1
12938,46,Male,Married,53681.1,Full-time,Midwest,Yes,19.8,1
16589,33,Male,Married,59085.23,Full-time,Northeast,No,6.2,0
10913,34,Male,Single,64262.75,Contract,West,Yes,8.0,1
19238,46,Female,Married,80411.61,Full-time,South,Yes,2.9,1
17556,37,Female,Married,73807.69,Full-time,South,No,3.7,1
19137,33,Female,Single,89694.93,Full-time,Midwest,Yes,0.4,1
17006,53,Male,Divorced,64441.79,Full-time,Northeast,No,0.5,1
10268,56,Female,Married,59120.5,Part-time,West,No,11.9,0
11276,57,Female,Single,48203.15,Part-time,South,No,2.7,0
14816,57,Male,Single,64759.41,Full-time,Midwest,No,12.9,1
12039,31,Female,Married,80429.61,Full-time,Northeast,Yes,0.1,1
17288,60,Male,Single,57888.66,Contract,West,No,0.1,0
10841,55,Male,Married,72936.24,Full-time,West,Yes,0.2,1
16691,55,Male,Single,61822.47,Part-time,West,Yes,1.2,1
12092,49,Female,Single,71334.25,Contract,Midwest,No,0.9,0
16215,52,Female,Married,52442.71,Full-time,Northeast,Yes,8.6,1
15688,53,Female,Married,81940.07,Full-time,Midwest,Yes,9.1,1
14218,22,Female,Single,48883.52,Full-time,Northeast,Yes,1.1,0
12504,52,Female,Single,58632.28,Full-time,Midwest,Yes,5.6,1
10271,39,Female,Single,60141.53,Contract,South,No,5.8,0
13556,49,Male,Single,37797.29,Full-time,West,No,5.8,0
12311,25,Female,Married,59016.18,Full-time,Northeast,No,1.0,0
16124,46,Male,Single,67061.06,Full-time,West,No,2.6,1
14307,64,Female,Divorced,63917.96,Full-time,South,Yes,1.1,1
14661,33,Male,Single,67923.9,Part-time,Midwest,No,1.4,0
19597,34,Female,Married,69038.63,Full-time,West,Yes,5.7,1
15579,44,Female,Married,91659.59,Contract,South,No,11.3,0
14540,53,Male,Single,52216.01,Full-time,West,Yes,14.9,1
11234,55,Male,Widowed,76923.71,Full-time,Midwest,Yes,12.1,1
16292,39,Male,Divorced,72812.2,Full-time,South,No,6.6,1
17465,42,Female,Single,59861.68,Contract,Midwest,Yes,23.8,0
14599,36,Female,Single,73648.13,Part-time,West,Yes,8.1,1
15734,33,Male,Married,72713.12,Full-time,South,No,0.1,1
12284,50,Male,Married,75466.75,Part-time,South,Yes,1.5,1
19947,40,Male,Married,49110.59,Full-time,West,Yes,1.9,1
13932,27,Male,Divorced,53770.09,Contract,Northeast,Yes,6.5,0
14978,46,Male,Single,72357.56,Contract,Northeast,Yes,1.7,1
12644,57,Male,Single,54035.37,Part-time,Midwest,No,0.8,0
10118,35,Female,Single,68144.74,Part-time,Midwest,Yes,8.3,1
11366,44,Female,Divorced,64552.86,Full-time,South,No,1.4,1
17538,22,Other,Married,73105.44,Full-time,Midwest,Yes,13.1,1
14379,39,Female,Single,71423.52,Full-time,Northeast,No,6.4,1
17461,28,Female,Married,64976.21,Full-time,Northeast,No,0.1,0
14831,58,Male,Single,42465.9,Full-time,West,No,6.1,0
17628,38,Male,Married,56701.04,Full-time,South,Yes,1.2,1
15378,23,Female,Single,48274.16,Full-time,Midwest,Yes,1.9,0
10248,58,Male,Single,70533.28,Full-time,South,Yes,1.3,1
13115,54,Male,Married,66682.7,Contract,South,Yes,5.9,1
13305,32,Male,Divorced,74733.48,Full-time,Northeast,No,1.9,1
10623,33,Male,Widowed,60515.34,Full-time,West,Yes,0.2,1
16936,53,Female,Married,46841.62,Full-time,West,No,0.1,0
16332,40,Male,Married,78954.48,Full-time,West,Yes,3.3,1
17138,48,Female,Married,78059.36,Part-time,Northeast,No,3.0,0
15034,52,Male,Single,53324.79,Full-time,Midwest,No,13.2,0
19412,62,Other,Single,45652.74,Full-time,Midwest,No,3.9,0
15879,34,Female,Single,45588.27,Full-time,West,No,2.3,0
14884,38,Male,Widowed,81682.19,Contract,South,Yes,2.2,1
13915,38,Male,Single,57062.04,Full-time,South,No,3.2,0
10645,54,Female,Married,49773.31,Full-time,West,Yes,1.8,1
18797,51,Female,Single,63452.42,Full-time,Midwest,Yes,0.5,1
11933,54,Female,Single,60439.75,Part-time,South,Yes,0.9,1
15594,48,Female,Divorced,72209.91,Full-time,West,No,1.0,1
11604,32,Female,Single,75990.14,Contract,West,Yes,0.7,1
18606,56,Female,Single,73651.76,Full-time,South,No,0.3,1
13664,32,Female,Single,63576.63,Full-time,Northeast,No,2.4,1
18131,45,Male,Married,63687.95,Part-time,Northeast,Yes,0.4,1
10978,27,Female,Married,67732.41,Full-time,West,No,0.3,0
13199,64,Male,Single,74651.8,Full-time,Midwest,Yes,1.1,1
14843,51,Male,Married,57565.83,Full-time,Northeast,Yes,15.6,1
12697,45,Male,Single,58355.14,Full-time,South,Yes,0.8,1
11422,34,Male,Married,33382.87,Full-time,West,Yes,0.6,1
16168,32,Female,Single,61920.37,Full-time,Midwest,No,2.6,1
15735,51,Female,Married,88473.28,Full-time,West,Yes,1.9,1
13662,31,Male,Widowed,97606.39,Full-time,Midwest,Yes,0.2,1
13083,22,Female,Married,68022.42,Part-time,South,No,3.0,0
18343,49,Female,Single,55916.09,Full-time,South,No,1.3,0
10533,26,Male,Divorced,71336.34,Part-time,South,Yes,4.2,0
12243,56,Male,Married,64600.82,Full-time,Northeast,No,0.4,1
19228,50,Male,Married,98269.61,Full-time,West,Yes,0.7,1
18292,60,Female,Single,79252.57,Contract,Midwest,Yes,5.2,1
15817,28,Male,Single,64026.38,Full-time,West,No,2.0,0
18406,58,Male,Married,42079.85,Contract,West,No,1.3,0
18746,57,Female,Married,42213.5,Contract,Midwest,Yes,0.7,0
17977,23,Male,Married,67701.95,Part-time,West,Yes,1.1,0
12056,49,Male,Married,45098.66,Full-time,South,Yes,4.0,1
12885,26,Female,Single,86469.69,Full-time,South,No,6.1,0
15270,33,Female,Married,61121.37,Full-time,South,Yes,9.8,1
11828,26,Female,Widowed,49611.93,Part-time,Midwest,Yes,2.3,0
14612,61,Female,Married,63686.34,Full-time,Midwest,Yes,1.6,1
14864,55,Female,Divorced,81327.39,Full-time,Northeast,No,0.2,1
16466,36,Male,Married,83138.04,Part-time,Midwest,Yes,13.4,1
17105,46,Male,Single,51571.22,Full-time,South,No,3.0,0
18505,64,Male,Married,86122.93,Contract,South,Yes,8.1,1
19396,57,Female,Single,69062.37,Full-time,West,Yes,2.0,1
19465,49,Female,Divorced,66032.05,Full-time,Midwest,Yes,0.4,1
19312,33,Male,Single,96335.14,Full-time,West,Yes,3.8,1
16425,35,Male,Widowed,79832.37,Full-time,Midwest,No,0.1,1
17312,27,Female,Married,49016.39,Contract,South,Yes,7.2,0
17145,31,Female,Married,61569.26,Full-time,West,Yes,1.9,1
16340,50,Female,Single,74860.16,Full-time,South,Yes,1.3,1
12312,25,Male,Married,66532.38,Full-time,West,Yes,3.6,1
18608,39,Male,Single,49935.06,Full-time,West,Yes,4.4,1
10758,52,Female,Married,78957.24,Full-time,Northeast,Yes,0.9,1
13187,28,Male,Married,78708.82,Full-time,South,Yes,9.4,1
10409,37,Female,Married,51425.09,Full-time,West,Yes,1.4,1
15971,35,Female,Married,59328.55,Full-time,South,Yes,3.0,1
13966,25,Male,Married,79203.78,Contract,Northeast,Yes,0.1,0
18815,57,Male,Married,39909.03,Contract,South,Yes,6.4,0
13754,50,Male,Single,44304.77,Part-time,South,Yes,5.5,0
14037,50,Female,Married,65148.14,Full-time,West,No,0.8,1
15691,49,Male,Divorced,74019.13,Full-time,Northeast,No,5.7,1
12426,53,Male,Single,65254.84,Full-time,Northeast,Yes,3.8,1
15826,22,Female,Single,51785.75,Contract,West,Yes,5.5,0
14286,54,Female,Widowed,48390.88,Part-time,Midwest,Yes,4.8,0
11567,38,Male,Single,63876.01,Full-time,Northeast,Yes,4.8,1
16855,60,Male,Single,51301.13,Full-time,West,Yes,1.3,1
13102,39,Other,Married,81423.89,Full-time,Northeast,Yes,1.2,1
17656,63,Male,Married,58921.72,Full-time,South,Yes,11.6,1
15246,25,Female,Married,53454.17,Full-time,Northeast,Yes,8.0,0
19376,33,Female,Married,91722.64,Full-time,West,Yes,1.1,1
18544,52,Other,Married,63970.07,Full-time,West,No,2.8,1
15515,41,Male,Married,59995.42,Part-time,West,Yes,8.8,0
17970,26,Male,Widowed,62769.76,Contract,West,No,2.4,0
19529,49,Male,Single,71387.41,Full-time,Midwest,Yes,11.0,1
12436,24,Male,Married,48499.51,Full-time,Midwest,Yes,3.5,0
16429,36,Female,Single,64741.0,Full-time,South,Yes,8.3,1
11128,49,Female,Single,46922.38,Full-time,Northeast,Yes,5.5,1
15567,34,Female,Single,59695.23,Full-time,South,No,6.7,0
13616,64,Female,Married,89111.49,Full-time,West,Yes,8.4,1
15320,25,Male,Married,54412.38,Full-time,Northeast,No,5.0,0
18334,40,Female,Married,76448.08,Contract,South,No,6.7,0
12727,49,Male,Single,71001.03,Full-time,Midwest,Yes,1.7,1
11545,45,Female,Single,69920.94,Contract,West,Yes,0.7,1
19567,27,Female,Single,46020.07,Full-time,Midwest,No,7.3,0
11348,52,Male,Married,72489.87,Full-time,Northeast,No,1.4,1
12510,64,Female,Single,54526.84,Full-time,South,Yes,3.3,1
15867,45,Male,Married,91393.21,Full-time,Northeast,Yes,5.6,1
10223,41,Female,Married,98587.78,Full-time,West,Yes,0.9,1
15070,34,Male,Married,46919.95,Contract,Midwest,Yes,12.2,0
18437,46,Female,Single,58398.53,Part-time,Northeast,Yes,9.0,0
11760,58,Female,Married,77374.69,Part-time,Northeast,Yes,17.2,1
10575,46,Male,Divorced,65616.6,Full-time,Northeast,Yes,0.3,1
12704,58,Female,Single,40380.88,Full-time,Midwest,Yes,8.0,1
19125,55,Female,Single,25002.68,Full-time,Midwest,Yes,33.2,1
16068,44,Male,Single,58553.67,Full-time,South,No,0.1,0
13750,38,Male,Single,68144.45,Part-time,West,Yes,3.6,1
12222,63,Male,Married,67038.42,Full-time,Northeast,Yes,0.2,1
17838,27,Male,Married,71445.78,Contract,Midwest,No,0.7,0
11902,26,Female,Married,46253.31,Full-time,Midwest,Yes,1.4,0
11337,42,Male,Widowed,77490.72,Full-time,Midwest,Yes,0.1,1
11570,38,Male,Married,61917.91,Part-time,Midwest,Yes,9.2,1
11720,27,Female,Married,80659.04,Full-time,Midwest,No,0.5,0
19790,45,Female,Single,79654.57,Full-time,South,No,9.3,1
13564,64,Female,Married,20967.64,Full-time,Northeast,Yes,0.8,1
13575,38,Male,Single,95574.59,Part-time,West,Yes,9.9,1
10499,56,Female,Married,70862.44,Full-time,Northeast,No,14.5,1
19152,39,Female,Divorced,73246.27,Full-time,West,No,0.9,1
18458,28,Female,Single,83715.66,Full-time,Midwest,No,3.2,0
11046,25,Male,Single,61674.22,Full-time,Midwest,Yes,7.6,1
12163,63,Male,Single,81757.94,Full-time,Midwest,Yes,1.9,1
17964,48,Female,Single,61354.34,Full-time,Midwest,Yes,1.2,1
15440,35,Female,Married,81293.5,Part-time,Midwest,No,8.1,0
11849,29,Male,Single,80487.76,Full-time,West,Yes,1.8,1
10693,35,Female,Married,61285.43,Full-time,South,Yes,2.8,1
10310,51,Female,Single,95729.66,Full-time,South,Yes,4.9,1
10740,50,Male,Married,48351.91,Full-time,South,Yes,5.1,1
18764,41,Male,Single,68954.29,Full-time,Midwest,Yes,3.8,1
13097,48,Female,Single,46641.27,Part-time,Midwest,No,0.0,0
16625,39,Female,Single,68454.56,Full-time,Midwest,Yes,3.5,1
18353,62,Female,Married,47647.46,Full-time,Northeast,Yes,1.3,1
15444,33,Male,Married,65531.55,Full-time,Midwest,No,1.3,1
10918,58,Female,Single,81329.65,Full-time,West,Yes,2.6,1
15975,56,Male,Single,37112.55,Full-time,Midwest,No,5.1,0
13619,28,Male,Married,78369.25,Full-time,West,Yes,0.4,1
12631,27,Male,Single,73926.24,Full-time,Northeast,Yes,0.0,1
16951,28,Female,Single,83098.68,Part-time,South,Yes,0.2,0
19070,31,Female,Married,82644.45,Full-time,Midwest,Yes,14.7,1
19037,62,Male,Married,52293.08,Full-time,West,No,10.0,0
15446,49,Female,Married,55482.45,Full-time,South,Yes,3.9,1
11619,41,Female,Single,50707.64,Full-time,Midwest,No,3.0,0
17705,53,Male,Married,58854.96,Part-time,Northeast,Yes,9.0,0
16652,42,Female,Married,54237.64,Full-time,Midwest,No,3.4,0
16468,49,Male,Single,72350.47,Full-time,South,Yes,18.5,1
14474,43,Female,Married,59768.32,Full-time,West,No,0.1,0
10921,30,Female,Married,71344.02,Full-time,Northeast,No,1.3,0
16507,45,Female,Single,61710.56,Full-time,Midwest,Yes,0.8,1
14824,48,Male,Single,71114.68,Full-time,Midwest,Yes,1.0,1
13880,24,Female,Single,64693.97,Full-time,Northeast,No,1.7,0
14789,53,Male,Single,52615.51,Part-time,Northeast,Yes,1.8,0
15195,30,Male,Single,72980.73,Part-time,Midwest,Yes,1.0,0
12097,30,Male,Widowed,65705.94,Full-time,Northeast,Yes,0.5,1
10546,26,Female,Married,91468.03,Full-time,Midwest,Yes,2.8,1
18945,53,Male,Married,93148.9,Full-time,West,No,12.3,1
12247,39,Male,Single,75638.22,Full-time,West,Yes,7.0,1
16500,51,Female,Single,43239.64,Full-time,South,Yes,2.0,1
13451,35,Male,Divorced,78602.58,Full-time,Midwest,Yes,7.9,1
18929,38,Male,Married,71650.96,Full-time,Northeast,Yes,3.1,1
16858,44,Male,Married,65170.21,Contract,South,Yes,1.2,1
17491,35,Female,Married,67701.21,Full-time,West,No,2.1,1
17406,56,Female,Married,45859.14,Full-time,West,Yes,2.7,1
11411,36,Female,Married,63619.55,Full-time,West,Yes,4.0,1
14559,64,Female,Widowed,52046.38,Contract,South,Yes,0.7,0
17784,63,Female,Single,54718.05,Full-time,South,Yes,2.0,1
12177,61,Male,Married,72953.11,Part-time,Midwest,Yes,0.6,1
19811,52,Female,Divorced,70392.5,Full-time,West,No,0.1,1
18087,37,Male,Single,39344.85,Full-time,South,Yes,3.3,1
10256,41,Female,Married,71667.71,Full-time,Midwest,Yes,1.0,1
13182,45,Male,Single,66483.95,Part-time,West,No,1.6,0
18033,47,Male,Single,59296.36,Full-time,Midwest,No,1.0,0
16306,28,Other,Married,72343.18,Full-time,South,Yes,2.1,1
13344,33,Male,Married,73793.34,Full-time,South,Yes,0.6,1
14915,25,Male,Single,82301.82,Full-time,Northeast,Yes,3.2,1
11606,23,Male,Married,49131.34,Part-time,Northeast,Yes,1.6,0
13885,59,Female,Divorced,74190.47,Contract,West,Yes,3.4,1
10900,58,Female,Single,63250.26,Full-time,South,No,7.4,1
13483,57,Female,Divorced,65702.69,Full-time,West,Yes,7.0,1
18357,33,Male,Married,62807.33,Full-time,West,No,2.1,1
10805,49,Male,Married,65321.21,Full-time,Northeast,Yes,1.1,1
13469,29,Male,Married,75836.12,Part-time,West,Yes,1.0,0
14856,52,Female,Married,42311.13,Contract,West,Yes,0.6,0
10455,41,Male,Divorced,58441.13,Full-time,Midwest,Yes,5.7,1
12156,43,Male,Married,56817.73,Part-time,Northeast,No,2.9,0
17888,23,Male,Single,63792.35,Part-time,South,No,1.3,0
13249,44,Female,Single,47392.73,Full-time,Northeast,Yes,1.5,1
14605,50,Female,Single,70839.18,Full-time,West,No,0.1,1
19897,40,Male,Married,92832.05,Full-time,Northeast,Yes,1.0,1
15354,53,Male,Single,65033.69,Contract,Midwest,No,15.5,0
12980,62,Female,Married,75325.41,Contract,Midwest,Yes,9.7,1
18359,64,Male,Single,77967.16,Contract,South,Yes,2.2,1
12636,47,Male,Divorced,106861.23,Full-time,West,Yes,4.1,1
10543,60,Female,Divorced,38626.76,Full-time,South,Yes,2.0,1
19803,36,Female,Married,57515.5,Part-time,Northeast,Yes,0.9,0
15040,22,Female,Married,54901.4,Full-time,Midwest,Yes,0.6,0
10286,24,Female,Married,61854.41,Part-time,West,Yes,2.5,0
13807,47,Male,Married,49785.24,Part-time,South,Yes,1.5,0
19504,61,Male,Single,64251.51,Full-time,Northeast,Yes,0.8,1
18841,32,Female,Widowed,58458.09,Full-time,Midwest,Yes,0.0,1
11961,36,Male,Married,52088.12,Full-time,Northeast,Yes,4.7,1
17215,55,Male,Divorced,48519.72,Full-time,West,No,9.1,0
14984,41,Male,Married,59829.04,Full-time,South,Yes,0.0,1
14621,34,Male,Married,83721.87,Part-time,South,Yes,2.4,1
10704,29,Male,Married,74882.41,Full-time,Midwest,Yes,0.5,1
17813,54,Female,Married,61983.01,Contract,South,Yes,5.7,1
10914,61,Female,Married,84259.98,Part-time,West,Yes,7.2,1
12152,55,Female,Single,52978.39,Full-time,South,No,9.7,0
13484,39,Female,Single,76209.14,Full-time,Northeast,No,5.6,1
12306,49,Male,Single,55024.77,Full-time,Midwest,No,6.7,0
16141,35,Female,Divorced,75198.22,Full-time,Midwest,Yes,2.9,1
11633,36,Female,Single,40172.98,Full-time,West,No,2.5,0
13908,55,Female,Single,69235.31,Full-time,Midwest,Yes,1.9,1
14194,59,Female,Single,94464.23,Full-time,Midwest,No,4.3,1
13095,29,Female,Single,52866.54,Part-time,Midwest,Yes,1.5,0
19168,27,Female,Widowed,77538.65,Full-time,West,Yes,0.2,1
15022,51,Female,Divorced,61045.34,Full-time,South,Yes,1.1,1
11043,64,Female,Single,13376.31,Full-time,West,No,2.4,0
14006,32,Female,Married,44765.68,Full-time,Midwest,No,2.5,0
19429,22,Male,Married,40635.68,Full-time,West,Yes,4.9,0
18603,51,Male,Single,53360.19,Part-time,Northeast,Yes,2.0,0
19796,45,Female,Single,49983.07,Full-time,South,Yes,0.2,1
18389,44,Male,Single,80222.46,Part-time,Midwest,Yes,7.1,1
15037,52,Other,Single,63255.2,Part-time,Midwest,No,1.1,0
17530,58,Male,Married,54775.99,Full-time,South,Yes,1.4,1
19713,38,Other,Divorced,31699.08,Full-time,West,Yes,0.6,1
11099,49,Male,Married,36978.74,Part-time,South,Yes,3.9,0
15456,35,Male,Married,79489.09,Full-time,Midwest,Yes,6.8,1
17732,26,Female,Married,68398.92,Part-time,South,Yes,10.7,0
14530,32,Female,Married,70179.55,Full-time,Midwest,Yes,0.7,1
17675,50,Male,Single,84539.52,Full-time,West,Yes,4.0,1
13246,34,Female,Married,46544.25,Full-time,Midwest,No,5.6,0
18894,42,Male,Single,49670.83,Contract,Midwest,Yes,6.1,0
14637,47,Female,Divorced,73198.42,Full-time,Midwest,Yes,5.5,1
19488,36,Female,Single,72288.43,Full-time,Midwest,No,2.6,1
15747,39,Other,Single,51152.54,Full-time,West,Yes,7.7,1
11378,23,Male,Single,85720.18,Full-time,Midwest,Yes,3.7,1
11950,39,Female,Married,58280.37,Part-time,Northeast,No,2.5,0
12280,39,Male,Widowed,61259.78,Full-time,Midwest,No,14.6,1
12471,42,Male,Married,86067.46,Full-time,Midwest,No,5.9,1
14769,34,Female,Married,62864.29,Full-time,West,No,0.5,1
14292,35,Male,Widowed,61067.8,Full-time,West,Yes,11.1,1
13291,49,Female,Single,45979.78,Part-time,West,Yes,1.4,0
19395,59,Female,Married,60440.61,Contract,Midwest,No,3.2,0
16548,24,Male,Divorced,63139.36,Full-time,West,Yes,7.2,1
17070,46,Male,Single,51126.15,Full-time,Northeast,Yes,3.8,1
10761,29,Female,Married,58049.26,Contract,West,Yes,0.9,0
12932,29,Male,Divorced,69225.62,Part-time,South,Yes,4.6,0
16557,45,Female,Single,68428.45,Full-time,West,No,6.6,1
19866,64,Female,Married,75981.61,Full-time,Northeast,No,3.1,1
12570,59,Female,Single,78873.21,Part-time,South,Yes,7.9,1
19774,57,Female,Married,73235.94,Full-time,Northeast,Yes,1.6,1
18165,64,Female,Single,53954.93,Full-time,West,No,2.4,0
18911,32,Male,Single,71485.59,Part-time,Northeast,Yes,0.0,1
13810,31,Female,Single,85474.89,Part-time,South,Yes,1.0,1
13783,22,Male,Single,57035.05,Part-time,West,Yes,11.1,0
15703,25,Male,Single,63248.2,Full-time,Northeast,No,12.0,0
12429,52,Female,Single,61434.86,Part-time,West,Yes,2.8,1
15133,52,Female,Widowed,82250.47,Part-time,West,Yes,0.2,1
12489,32,Female,Divorced,65259.3,Contract,West,No,4.7,0
19634,36,Female,Married,52752.56,Contract,Midwest,No,5.5,0
17975,41,Male,Widowed,54089.68,Full-time,South,No,4.3,0
17302,28,Male,Married,71634.19,Full-time,South,Yes,2.2,1
13035,44,Male,Single,41036.18,Part-time,South,Yes,1.9,0
